Label,Text
depressive,টাকা এইসব রেড কার্ড হোয়াইট কার্ড পিছে ব্যায় করে গাছ লাগালেও জনগণের এবং পশুপাখিদের অনেক উপকার থেকে দোয়া পেতো
non_depressive,নাকি বাংলাদেশের নম্বর ইউটিউবার
non_depressive,মিউজিকটা এডিটর দিছে ওনার নিশ্চয় কোনো সমস্যা আছে।
depressive,ধরনের কুসংস্কার শুধু বগুড়াতেই সম্ভব
depressive,টেস্টে বাজে খেলায় খেলোয়াড়দের অশ্লীল ভাবে গালি দেয়া ছেলে মেয়ে গুলার মূখে এখন প্রসংশা ফুল ফুটে অদ্ভুত
non_depressive,উন্নত কারিগরি শিক্ষার দরকার আমাদের দেশে
non_depressive,সারা দেশে ১০০ থেকে ৯০ মানুষ ভাল্লাগেনা রোগে আক্রান্ত কেউ কি আছো এই রকম
depressive,"আদরের ডাক যদি মুছে , এই নাও কিছু ঘুম পাড়ানি গান আলগোছে , বোঝনা এটুকু শিলালিপি , মন রে ব্যাথার আদরে অবুঝ আঙ্গুল রাখলাম "
depressive,আমি বুঝি না জনগণকে ভোট যখন দিতেই দিবে না তাহলে নির্বাচন দেয়ার প্রয়োজনটা কি সরকার কি বলবে আমরা জানি কিন্তু এইবার নির্বাচন কমিশন নুতন কি বলবে তা শোনার অপেক্ষায় : ব্যালট বইয়ে পুরোটাতেই নৌকায় সিল
depressive,"দেখুন কিভাবে রাতের অাধারে ভারতীয় ট্রাকে করে ২২৭ কোটি টাকার কয়লা ভারতে পাচার করা হচ্ছে ড তুহিন মানিক বলেছিলো , আওয়ামীলীগকে যদি সাহারা মরুভূমি যদি ইজারা দেওয়া হয় , কিছুদিন পর দেখা যাবে মরুভূমিতেও বালুর সংকট দেখা দিবে ! বাকীটা কমেন্ট বক্সে দেখুন "
